Brightness,Contrast,Mean,Variance,Skewness,Kurtosis,Entropy,Energy,Absolute Moment k=1,Absolute Moment k=2,ASM,Contrast (GLCM),IDF,Entropy (GLCM),Correlation (GLCM),Variance (GLCM),Sum Average,Sum Variance,Sum Entropy,Difference Average,Difference Variance,Difference Entropy,Information Measure I,Information Measure II,Maximal Correlation Coefficient,Short-run Emphasis,Long-run Emphasis,Gray-level Nonuniformity,Difference of Entropy,Second Largest Eigenvalue,Label,Image
137.801792,62.59486171874442,137.801792,3918.1167135887354,0.11847147852212807,-1.5592683689678413,7.0668113473132,0.01144416256,137.801792,116.495584,0.0026230935831874583,135.54273318172287,0.36907360536127026,7.538903742597985,315645.1422812506,3.979240103340087e-08,274.8726794729117,45621.10944984759,4.893807158948416,8.238653385189857e-05,2.9640381834133628e-05,4.374303049329966,1.0,0.0,0.025418944855728133,1.0,0.0,1.0071071923011037e-05,4.374303049329966,0.018614179562457315,Hibiscus,IMG_20241029_131804_jpg.rf.59f755ab6c2a4d9898074856a10a32de_0_Hibiscus.jpg
143.009008,70.52999837555603,143.009008,4974.480670855937,-0.1835588269053074,-1.82181430086007,6.555419640968262,0.014630187008,143.009008,121.321296,0.004340955441515165,164.29359203883809,0.44914995545382236,6.945162956153812,267151.06432399136,6.600489276813759e-08,285.01416106191834,50580.35530072094,4.543946141037016,7.537941715720815e-05,4.185949981141034e-05,4.2576069189774,1.0,-1.1102230246251565e-16,0.024757665198948405,0.9999999999999999,0.0,1.6733738877504906e-05,4.2576069189774,0.025289149831331202,Hibiscus,IMG_20241029_131823_jpg.rf.46a8c82fdc93cc34a415762621bace49_0_Hibiscus.jpg
141.088608,70.43968668742313,141.088608,4961.749460622336,-0.20861082482619098,-1.7751581805078318,6.858803161005738,0.010694733824,141.088608,118.545408,0.0029332042871319437,140.0142094482347,0.4584498511577652,7.079573504807199,260681.8974005892,4.452431485091314e-08,281.1913517523911,49473.2938984855,4.754175756836615,6.579852881342137e-05,2.653165179657727e-05,4.267141043628231,1.0,0.0,0.01619328720504508,1.0,0.0,1.1294585337003384e-05,4.267141043628231,0.017745021350770072,Hibiscus,IMG_20241029_131828_jpg.rf.b0a834c49b7da8033db57a37558074af_0_Hibiscus.jpg
136.575584,66.49661692942689,136.575584,4421.800063058944,-0.06413888060774348,-1.8955351778600653,6.100879588400561,0.020873036288,136.575584,117.900448,0.006051918458912376,150.78692279156786,0.4377473867782192,6.667091792010344,274276.2601144802,9.211211654434015e-08,272.121062563507,45871.733165594065,4.233157715151201,7.504052984024451e-05,6.55572854548501e-05,3.9328995238348026,1.0,0.0,0.02808019225496363,1.0,0.0,2.332461868904307e-05,3.9328995238348026,0.030361551792556667,Hibiscus,IMG_20241029_131834_jpg.rf.614b1e152fe42b62bbd914078924c54e_0_Hibiscus.jpg
137.404576,72.15535748827126,137.404576,5206.395614260225,-0.10609970577919615,-1.82733085931621,6.649263821063997,0.012923267584,137.404576,120.106816,0.0036076096911526246,177.2738665505395,0.4330482184216485,7.072980954920725,235619.1415125397,5.4814924653474795e-08,273.70702085450233,47876.4238157449,4.609750138141603,8.159358182919934e-05,3.5206897116791906e-05,4.522867656244548,1.0,0.0,0.020128707601490298,1.0,0.0,1.3895093769427078e-05,4.522867656244548,0.020814524438554687,Hibiscus,IMG_20241029_131841_jpg.rf.1e0f28fc5b2c590ba7a8a9f22fce706f_0_Hibiscus.jpg
132.93968,70.38707410808891,132.93968,4954.3402014976,0.24743995122875367,-1.7604701422242572,6.605664281891267,0.012896355328,132.93968,120.728992,0.0028894184987556548,210.8860663537685,0.36575918438941385,7.343420568969376,232123.05170194453,4.385619674214408e-08,264.60810309511135,44892.84251866903,4.581641736582893,9.659814387759372e-05,3.4818697084193636e-05,4.2749309563771405,1.0,0.0,0.018870663376397156,1.0,0.0,1.1091175830503755e-05,4.2749309563771405,0.020654375555684393,Hibiscus,IMG_20241029_131937_jpg.rf.69fd9fb608630206985a8c64b2be9463_0_Hibiscus.jpg
175.412832,43.49689572532476,175.412832,1891.9799377397756,0.08508051482926607,-1.0871259801325863,6.848279543241356,0.009995877888000002,175.412832,106.338656,0.0013355503096841958,257.05253141078373,0.3170026890742643,7.648172227522294,1064835.7860731909,2.0146049814173826e-08,350.0360639344526,65033.081950291074,4.744228134140533,0.00011126431082008756,2.39248647893441e-05,4.548800614763327,1.0,2.2204460492503128e-16,0.007338591313043338,1.0000000000000002,0.0,5.063932249345124e-06,4.548800614763327,0.011204366036910619,Hibiscus,IMG_20241029_132029_jpg.rf.af5dcc97bca1aad56bdf45d8661e480d_0_Hibiscus.jpg
129.29656,46.51445646426926,129.29656,2163.5946601664,0.41756543706850113,-1.4399897104035368,6.777541986874751,0.010352846847999999,129.29656,117.644368,0.0017531336133399613,62.23807680521283,0.44449519816398203,7.088709352233658,505502.2695797976,2.6517865360679036e-08,257.68908565990864,37506.34439767096,4.692503132598166,5.134425873360409e-05,2.544889332899994e-05,4.484613742211216,1.0,0.0,0.012064321543200916,1.0,0.0,6.689163792767428e-06,4.484613742211216,0.012701143774647532,Hibiscus,IMG_20241029_132051_jpg.rf.2af1d1f2ea327c252026ec6408bbeaec_0_Hibiscus.jpg
90.752528,64.38855940001466,90.752528,4145.886581609216,0.586418301493468,-1.3031698696042802,7.067449063408414,0.008691285504,90.752528,111.045584,0.001579141307205714,87.53015273947194,0.41545484309646463,7.312592874984318,129776.24758573154,2.3862953462878632e-08,180.90948533088175,24628.214077192293,4.8928159775491284,6.097486039476683e-05,1.886396291158493e-05,4.804458071042836,1.0,0.0,0.013290108224060902,1.0,0.0,6.035228731373552e-06,4.804458071042836,0.011960721105632552,Fittonia,IMG_20241029_132334_jpg.rf.64168f706db555d656e1572e79d07512_0_Fittonia.jpg
126.187808,61.90651707336745,126.187808,3832.416856155136,0.4300204239383605,-1.2113500829894128,7.139384455190741,0.00983773952,126.187808,99.727008,0.0027645749713681,94.43057370042419,0.39753224685807187,7.5124000372349915,272176.4941071341,4.1951235691918935e-08,251.61400622570602,39276.90459831292,4.952730363399702,6.472378595708133e-05,2.253034803829614e-05,4.195486005116233,1.0,0.0,0.03188658247447622,1.0,0.0,1.0651507165106653e-05,4.195486005116233,0.025201104534455628,Fittonia,IMG_20241029_132334_jpg.rf.64168f706db555d656e1572e79d07512_1_Fittonia.jpg
105.118,75.02082300268373,105.118,5628.1238840000005,0.6700924532458152,-1.2092865385780807,6.814420171002976,0.013656402432,105.118,115.962992,0.005384716256451478,51.56608764374768,0.4692665828359602,7.013028998747395,128216.81164929057,8.19314188749539e-08,209.34802664473153,33113.99182271253,4.724339707507226,4.737113103203476e-05,3.762991948419654e-05,4.04509506244738,1.0,0.0,0.04987016338446154,1.0,0.0,2.0827451359003052e-05,4.04509506244738,0.03272731105022505,Fittonia,IMG_20241029_132334_jpg.rf.64168f706db555d656e1572e79d07512_2_Fittonia.jpg
90.023648,67.08192400917028,90.023648,4499.9845287720955,0.7698881234403657,-0.9825269483489358,6.986935949996855,0.01007192576,90.023648,114.80864,0.0025642307577580146,139.65874743955743,0.3831727857008801,7.487544084418472,117610.14348620799,3.889422559655021e-08,179.3774939113885,25053.272560119985,4.840936006767209,7.583052859656497e-05,2.405600040369183e-05,4.477259611005874,1.0,0.0,0.02466089256624893,1.0,0.0,9.862953001139932e-06,4.477259611005874,0.01876287722577238,Fittonia,IMG_20241029_132334_jpg.rf.64168f706db555d656e1572e79d07512_3_Fittonia.jpg
119.115312,63.668935715485745,119.115312,4053.7333751426563,0.32933219376117023,-1.0669204208164627,7.418692826144071,0.007266272256,119.115312,108.781136,0.0016303633801536153,151.21039983226075,0.33709974095428274,7.947048770770468,229180.89022863866,2.4644540269334645e-08,237.9867744068644,36416.898340349355,5.142949703154851,9.145379995131125e-05,1.3067911019995596e-05,4.946509640281578,1.0,0.0,0.015854582990596926,1.0,0.0,6.257955781527812e-06,4.946509640281578,0.015543913957222707,Fittonia,IMG_20241029_132345_jpg.rf.e12237a466c482eb4add93466f7383b5_0_Fittonia.jpg
113.527568,60.20982982873624,113.527568,3625.2236080053763,0.44148133242606546,-0.9979780796637838,7.429096979388536,0.006687356416,113.527568,106.053328,0.0009809103449886344,100.93633973645588,0.3508063930197228,7.891674180443091,233246.03981568184,1.4734673399751809e-08,226.49295979097116,32856.53547523429,5.141260896438146,7.605399241922508e-05,1.1069503841142471e-05,4.945357817900718,1.0,0.0,0.00824180255157175,1.0,0.0,3.7288361409570003e-06,4.945357817900718,0.00937423089048867,Fittonia,IMG_20241029_132345_jpg.rf.e12237a466c482eb4add93466f7383b5_1_Fittonia.jpg
145.532752,46.64861840726364,145.532752,2176.0935993064963,0.22282057183528065,-0.5847933247930928,7.307308243481244,0.007537565696,145.532752,107.368624,0.0012195150309356525,31.962242544475085,0.42278248218042846,7.443532981053875,640780.3011122472,1.8375491971941417e-08,290.40417090046935,46479.97166174739,5.06366896143264,4.2082323158724255e-05,1.4233925614304725e-05,4.195827707573262,1.0,-1.1102230246251565e-16,0.006967629554362026,0.9999999999999999,0.0,4.6485246728861245e-06,4.195827707573262,0.011445573503652993,Fittonia,IMG_20241029_132345_jpg.rf.e12237a466c482eb4add93466f7383b5_2_Fittonia.jpg
101.642208,49.97058575687037,101.642208,2497.059440884736,1.0235700446787446,1.2080913044804529,7.226525803338926,0.007781377024000001,101.642208,108.340224,0.0010464899152455827,33.73313333655909,0.3644295774773081,7.545802070559309,272876.5217515912,1.5735338229111977e-08,202.7301495137175,25485.15898130674,5.005387509127868,4.5535922083161965e-05,1.5207353256474066e-05,4.14012946782712,1.0,0.0,0.01291914646537959,1.0,0.0,3.968842862994565e-06,4.14012946782712,0.010520153962018016,Fittonia,IMG_20241029_132345_jpg.rf.e12237a466c482eb4add93466f7383b5_3_Fittonia.jpg
125.088064,66.67205703090242,125.088064,4445.1631887319045,0.38196688731126743,-1.0907814529285034,7.024051758344017,0.012504910335999998,125.088064,103.551296,0.0041721164550955914,43.03845099272592,0.39280614388063256,7.366838371929257,231062.1225196258,6.342861428883501e-08,249.68902114482023,40013.938630022094,4.871838803977688,5.356314620618518e-05,3.3285695840355765e-05,3.95975280131068,1.0,0.0,0.038225189916291674,1.0,0.0,1.610770300856537e-05,3.95975280131068,0.026865061942738976,Fittonia,IMG_20241029_132345_jpg.rf.e12237a466c482eb4add93466f7383b5_4_Fittonia.jpg
107.597504,66.40742883872244,107.597504,4409.946604969984,0.6791905582206562,-1.124629131149519,7.075425316812139,0.010832077824,107.597504,120.154304,0.0031819678545275936,51.093901711262724,0.42508893938994746,7.313983480161659,171934.8322642551,4.8320145652238373e-08,214.32707536975207,31722.76164900564,4.8998734858862685,4.853078029676436e-05,2.7119724657757587e-05,4.480303384504259,1.0,-1.1102230246251565e-16,0.03749939517104563,0.9999999999999999,0.0,1.2264020862528657e-05,4.480303384504259,0.023905083691026317,Fittonia,IMG_20241029_132429_jpg.rf.e0c7abfe3218dea3e4fc5f756b2f5335_0_Fittonia.jpg
99.571584,65.38417627936398,99.571584,4275.090507730944,0.7725444979941984,-0.9023823664031614,7.180021057211716,0.008573375488,99.571584,114.653504,0.0011754040709468778,45.179787422783505,0.35825357695142523,7.633992063791169,151986.2961303245,1.770241213812832e-08,198.56386187319558,28214.485734101054,4.976730657619996,5.636604210516766e-05,1.8226612324854983e-05,4.475611088904215,1.0,0.0,0.008386961500620958,1.0,0.0,4.460619802966886e-06,4.475611088904215,0.012943661528783748,Fittonia,IMG_20241029_132429_jpg.rf.e0c7abfe3218dea3e4fc5f756b2f5335_1_Fittonia.jpg
119.982544,79.41897123035568,119.982544,6307.372991288063,0.5638391283532417,-1.4513274077778027,6.93632282195716,0.010959428608000001,119.982544,113.91896,0.0021784024130911484,149.65447331494653,0.36063695596710604,7.56363304735936,149405.55074080394,3.300695227094495e-08,239.69318236802633,41327.1143529943,4.808198781504051,8.428105423387828e-05,2.755004051114049e-05,4.314804774594474,1.0,0.0,0.01577393913001403,1.0,0.0,8.342162435615266e-06,4.314804774594474,0.019551128654169594,Fittonia,IMG_20241029_132429_jpg.rf.e0c7abfe3218dea3e4fc5f756b2f5335_2_Fittonia.jpg
152.29888,68.41680599637489,152.29888,4680.8593427456,0.11460475409498813,-1.5192835452813591,7.200414195095331,0.009163907584,152.29888,105.563072,0.0022623690072790656,59.78730988209867,0.4353991304167897,7.347541823741359,323163.0649575954,3.428818081995492e-08,303.4772503669295,55387.87253431394,4.992573024640922,4.921200040813354e-05,2.039848026806601e-05,4.152672051201949,1.0,0.0,0.017677134239770326,1.0,0.0,8.698092726361324e-06,4.152672051201949,0.017796868165253162,Fittonia,IMG_20241029_132429_jpg.rf.e0c7abfe3218dea3e4fc5f756b2f5335_3_Fittonia.jpg
97.936624,67.37960426926404,97.936624,4540.011071482624,1.4343063670649725,0.655748263717904,6.887263705647079,0.010680541184,97.936624,110.125232,0.001501563684859915,83.27109240173546,0.34863526389002286,7.491921456265697,138483.4455509687,2.26792128875338e-08,194.88542120288383,27977.417928743085,4.773680527786029,6.606432278751049e-05,2.636904566710866e-05,4.09822747331867,1.0,2.2204460492503128e-16,0.018354542668666634,1.0000000000000002,0.0,5.702874414571509e-06,4.09822747331867,0.014475263485208794,Fittonia,IMG_20241029_132429_jpg.rf.e0c7abfe3218dea3e4fc5f756b2f5335_4_Fittonia.jpg
90.305264,68.26630171534346,90.305264,4660.287949890305,0.5519685147021536,-1.4093395606105295,6.974675270533914,0.01072306944,90.305264,107.926928,0.0028220273324112257,89.69900485476042,0.3897805476915722,7.298282045912551,114278.32781086248,4.28278891502186e-08,179.8970984338962,25461.60155481361,4.830969248352428,6.195362209379688e-05,2.6860008058542715e-05,4.754603101293838,1.0,0.0,0.028902759632909145,1.0,0.0,1.0859017715977281e-05,4.754603101293838,0.02369103764490696,Fittonia,IMG_20241029_132457_jpg.rf.15d7d2d697abc192dd69b6313625161b_0_Fittonia.jpg
118.351104,59.77946341329256,118.351104,3573.5842459811843,0.4680185420576722,-1.1250799998652958,7.155188175091622,0.008607197696000001,118.351104,106.827264,0.0015069870270815959,112.15588458250674,0.3519339360928919,7.720953954735492,256014.98139990732,2.2761966522508177e-08,235.68895662973176,34884.56994242027,4.959100559090577,7.635645611751726e-05,1.8325045836599553e-05,4.3794217823898345,1.0,2.2204460492503128e-16,0.014644925081853518,1.0000000000000002,0.0,5.755481219462877e-06,4.3794217823898345,0.013318073944269797,Fittonia,IMG_20241029_132457_jpg.rf.15d7d2d697abc192dd69b6313625161b_1_Fittonia.jpg
94.94968,79.39800448309516,94.94968,6304.043115897601,0.767400063698064,-1.1882682581833168,6.70387055198816,0.012751903744000002,94.94968,117.483952,0.0033020321396234798,70.02848341155789,0.4539284140272521,6.955624793381107,93287.13414814018,5.015218125245635e-08,189.0224996371026,30415.110724020567,4.647494715533401,4.9270327419114215e-05,3.428814708126203e-05,4.050710740796295,1.0,0.0,0.026257641005790228,1.0,0.0,1.2705020326092647e-05,4.050710740796295,0.020852827682331994,Fittonia,IMG_20241029_132457_jpg.rf.15d7d2d697abc192dd69b6313625161b_2_Fittonia.jpg
84.016,70.48852865537768,84.016,4968.632672,0.7811446406753266,-1.0526034783556133,6.878062385023927,0.011344595456,84.016,109.7304,0.0027141452766055035,85.41428364058643,0.38265170952264216,7.31795221866658,92827.0723509904,4.1181739617050225e-08,167.4089934033322,23906.15517491653,4.770607066896144,6.201342573796692e-05,2.8832385249816363e-05,4.363440047840423,1.0,0.0,0.02548345994419445,1.0,0.0,1.0429898837082764e-05,4.363440047840423,0.020811291281489022,Fittonia,IMG_20241029_132457_jpg.rf.15d7d2d697abc192dd69b6313625161b_3_Fittonia.jpg
83.603488,74.86580588114882,83.603488,5604.888890233856,0.9097369498708043,-0.9760704927344959,6.358105080978122,0.017451488767999998,83.603488,115.271776,0.005798289803919361,65.80308382122868,0.4545807885303136,6.729361056084584,81480.0122556531,8.824205039759614e-08,166.77093917840034,25091.776148771787,4.407325153344214,4.956590016252258e-05,5.272877758487205e-05,3.7979755862684845,1.0,2.2204460492503128e-16,0.045370235963936065,1.0000000000000002,0.0,2.23839931143437e-05,3.7979755862684845,0.03478341298452941,Fittonia,IMG_20241029_132457_jpg.rf.15d7d2d697abc192dd69b6313625161b_4_Fittonia.jpg
129.033088,73.25831858010567,129.033088,5366.781241184256,0.645501237206002,-1.2286825414037623,6.938400883076335,0.011005541376,129.033088,109.260352,0.002162466402706451,245.95085563136078,0.30292735886584865,7.749091527909102,202550.23407144748,3.2763788049987054e-08,256.50636280059996,43541.96885534101,4.809397025056293,0.00010402167113169042,2.7660891513836854e-05,4.415513238535109,1.0,0.0,0.029870485959903874,1.0,0.0,8.279479383320759e-06,4.415513238535109,0.019160963800985056,Fittonia,IMG_20241029_132502_jpg.rf.dfcd0576734a7ed5a63e6aa58f8c850b_0_Fittonia.jpg
128.527088,79.27688461487533,128.527088,6284.824434240256,0.3647212816620027,-1.676573973118245,6.617256718880496,0.015663974912,128.527088,116.837552,0.005145235428111778,199.22262544152514,0.3707830664589478,7.315856410970808,171617.6952144716,7.827723143080565e-08,256.26609248237924,45375.575522975385,4.583152546998429,9.42215027592801e-05,4.6117699305168046e-05,4.258596489854422,1.0,0.0,0.038354220093224305,1.0,0.0,1.9858823983375436e-05,4.258596489854422,0.03190780484059552,Fittonia,IMG_20241029_132502_jpg.rf.dfcd0576734a7ed5a63e6aa58f8c850b_1_Fittonia.jpg
126.164912,81.59164087106139,126.164912,6657.195860032256,0.6496246438955278,-1.2581398089732192,6.876353730398948,0.012098629632,126.164912,96.870864,0.00245162148711862,142.44205738617117,0.31920179531585113,7.642947908274264,156474.05547283235,3.717594448938171e-08,251.61732875276203,44914.00441928354,4.765400738044721,9.011055596003492e-05,3.189066897634072e-05,4.313575930183941,1.0,0.0,0.0183061563523169,1.0,0.0,9.392468863592886e-06,4.313575930183941,0.02523372184809379,Fittonia,IMG_20241029_132502_jpg.rf.dfcd0576734a7ed5a63e6aa58f8c850b_2_Fittonia.jpg
110.904672,77.8389097596595,110.904672,6058.895872572416,0.8263896213797337,-0.9732404861851935,6.992513427632746,0.0095444864,110.904672,116.669568,0.0016254738396509912,168.0765632812374,0.29399445325545787,7.867022235799321,132868.30501062662,2.4569931802192554e-08,221.13032047870195,36508.902291898514,4.84766996070438,0.00010091532711228953,2.1916970728696703e-05,4.434496815568468,1.0,0.0,0.01974161707069241,1.0,0.0,6.204289374452322e-06,4.434496815568468,0.015126558849252101,Fittonia,IMG_20241029_132502_jpg.rf.dfcd0576734a7ed5a63e6aa58f8c850b_3_Fittonia.jpg
114.331472,81.8245553260952,114.331472,6695.257854313214,0.8723086238326392,-0.9724387749209091,6.756586775844087,0.012326921216,114.331472,104.308336,0.001998285954875991,115.618844857341,0.31593226065561464,7.554770593939955,127678.48316623324,3.025859322835527e-08,228.21973839131627,39409.856873276236,4.686074754424485,8.17503510528056e-05,3.25512774626537e-05,4.143448023485395,1.0,0.0,0.01935452653989452,1.0,0.0,7.619046438870459e-06,4.143448023485395,0.01835495248114575,Fittonia,IMG_20241029_132502_jpg.rf.dfcd0576734a7ed5a63e6aa58f8c850b_4_Fittonia.jpg
122.77696,60.47431306892538,122.77696,3657.1425411583996,0.47991450840286465,-1.3875733299575195,6.947093396356591,0.009478064127999999,122.77696,115.856416,0.0014628609791300018,117.1185948613732,0.36529371919591835,7.449454752101679,269284.24350404006,2.2088656464653045e-08,244.30925307656327,37106.567926323754,4.814521721650115,7.393896148096403e-05,2.175337892277775e-05,4.23518046180244,1.0,0.0,0.0112417541652554,1.0,0.0,5.5697219185340775e-06,4.23518046180244,0.012595895243392621,Fittonia,IMG_20241029_132517_jpg.rf.ce867e89c5505284b7ae7ede088becb4_0_Fittonia.jpg
102.93832,76.22350747359768,102.93832,5810.0230915776,0.4366884078532167,-1.6624525228842175,6.617093563534614,0.012966023168,102.93832,118.011568,0.0038323896409604916,96.81539007435363,0.46323984501291915,6.84660911993719,118853.49089038976,5.824479449307239e-08,205.0795148465347,32624.374590732383,4.575785593548607,5.7504280188651195e-05,3.5855401089830106e-05,4.459495973293954,1.0,0.0,0.023435105885388944,1.0,0.0,1.4770607229719384e-05,4.459495973293954,0.023628359717490284,Fittonia,IMG_20241029_132517_jpg.rf.ce867e89c5505284b7ae7ede088becb4_1_Fittonia.jpg
107.796976,69.20543687641474,107.796976,4789.392493255425,0.4520106700353229,-1.4386378934608024,6.83795990332311,0.01332266752,107.796976,124.892144,0.004880954671368313,59.856582958339374,0.4276366844712327,7.1567533596318995,158680.2182315062,7.424462711037922e-08,214.98501637070365,32653.61990935627,4.73806671675873,5.356536115596925e-05,3.686364241776119e-05,4.173112352320056,1.0,2.2204460492503128e-16,0.04338639699359688,1.0000000000000002,0.0,1.88626259370627e-05,4.173112352320056,0.027906200952376455,Fittonia,IMG_20241029_132517_jpg.rf.ce867e89c5505284b7ae7ede088becb4_2_Fittonia.jpg
